sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
3660;DHT22;1846;51.482;7.224;2021-04-26T13:53:38;20.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T13:56:06;20.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T13:58:33;20. Okt;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:01:00;20. Okt;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:03:26;20.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:05:52;20.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:08:19;20.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:10:45;20.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:13:11;20.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:15:38;20.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:18:06;20.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:20:33;20.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:23:00;20.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:25:26;20. Okt;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:27:53;20.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:30:20;20.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:32:46;19.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:35:14;19.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:37:40;20.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:40:07;20. Okt;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:42:34;20. Okt;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:45:00;20.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:47:26;20.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:49:54;20.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:52:21;20.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:54:48;21.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:57:14;21.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T14:59:40;21.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:02:07;21.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:04:34;21.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:07:00;21.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:09:27;21.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:11:53;21.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:14:20;20.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:16:46;20.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:19:13;19.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:21:41;19.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:24:08;19.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:26:37;19.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:29:05;19.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:31:31;18.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:33:58;18.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:36:25;18.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:38:52;18.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:41:18;18.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:43:45;18.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:46:11;18.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:48:38;18. Okt;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:51:05;18.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:53:31;17.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:55:57;17.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T15:58:24;17.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:00:51;17.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:03:19;17.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:05:45;17.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:08:12;17.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:10:39;17.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:13:05;17.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:15:32;17.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:17:59;16.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:20:26;16.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:22:52;16.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:25:18;16.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:27:45;16.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:30:12;16.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:32:39;16.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:35:08;16.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:37:34;16.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:40:01;15.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:42:27;15.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:44:53;15.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:47:20;15.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:49:47;15.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:52:15;15.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:54:42;15.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:57:09;15.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T16:59:35;15.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:02:02;15. Okt;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:04:28;14.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:06:54;14.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:09:22;14.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:11:48;14.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:14:14;15.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:16:41;14.80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:19:08;14.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:21:34;14.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:24:01;14.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:26:30;14.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:28:56;14.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:31:23;14.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:33:49;14.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:36:16;14.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:38:42;14.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:41:08;14.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:43:36;14. Okt;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:46:02;14. Okt;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:48:28;14.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:50:55;14.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:53:21;14. Okt;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:55:47;13.90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T17:58:13;13.70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:00:41;13.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:03:07;13.60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:05:33;13.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:08:00;13.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:10:26;13.50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:12:53;13.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:15:20;13.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:17:47;13.40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:20:15;13.30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:22:42;13.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:25:10;13.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:27:40;13.20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:30:09;13. Okt;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:32:36;13. Okt;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:35:05;13.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:37:31;13.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:39:58;13. Okt;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:42:24;13. Okt;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:44:50;13.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:47:17;13.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:49:44;13.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:52:12;Dez 90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:54:39;Dez 80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:57:05;Dez 80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T18:59:31;Dez 80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:01:57;Dez 70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:04:24;Dez 70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:06:50;Dez 80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:09:17;Dez 70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:11:45;Dez 70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:14:12;Dez 60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:16:39;Dez 60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:19:06;Dez 50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:21:32;Dez 50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:23:59;Dez 50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:26:29;Dez 50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:28:57;Dez 40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:31:25;Dez 30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:33:51;Dez 40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:36:18;Dez 30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:38:44;Dez 20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:41:11;Dez 30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:43:38;Dez 20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:46:05;Dez 20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:48:32;Dez 20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:50:58;Dez 20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:53:26;Dez 20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:55:52;12. Okt;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T19:58:18;12. Okt;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:00:47;12.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:03:13;12.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:05:40;12.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:08:08;Nov 90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:10:35;Nov 80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:13:02;Nov 90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:15:29;Nov 80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:17:56;Nov 90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:20:24;Nov 80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:22:50;Nov 70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:25:19;Nov 80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:27:46;Nov 80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:30:14;Nov 70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:32:41;Nov 60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:35:10;Nov 60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:37:37;Nov 60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:40:04;Nov 60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:42:31;Nov 50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:44:57;Nov 40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:47:24;Nov 50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:49:50;Nov 40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:52:17;Nov 30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:54:44;Nov 30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:57:11;Nov 30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T20:59:37;Nov 20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:02:03;11. Okt;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:04:30;11.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:06:56;11.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:09:23;11.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:11:50;11.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:14:16;11. Okt;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:16:42;11.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:19:09;11.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:21:35;Okt 90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:24:02;Okt 90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:26:29;11.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:28:55;Okt 90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:31:22;Okt 90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:33:48;Okt 90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:36:14;Okt 80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:38:40;Okt 70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:41:07;Okt 60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:43:34;Okt 60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:46:05;Okt 60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:48:31;Okt 60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:50:58;Okt 50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:53:24;Okt 40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:55:51;Okt 50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T21:58:17;Okt 40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:00:44;Okt 40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:03:11;Okt 30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:05:37;Okt 30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:08:04;Okt 20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:10:30;Okt 20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:12:59;Okt 20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:15:26;10. Okt;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:17:53;10.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:20:21;10.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:22:49;Sep 90;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:25:17;Sep 80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:27:44;Sep 80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:30:12;Sep 70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:32:39;Sep 70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:35:08;Sep 70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:37:38;Sep 80;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:40:05;Sep 70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:42:32;Sep 70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:44:58;Sep 70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:47:25;Sep 60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:49:52;Sep 60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:52:19;Sep 60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:54:45;Sep 50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:57:12;Sep 50;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T22:59:38;Sep 60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T23:02:04;Sep 60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T23:04:30;Sep 70;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T23:06:57;Sep 60;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T23:09:24;Sep 40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T23:11:50;Sep 40;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T23:14:17;Sep 30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T23:16:43;Sep 30;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T23:19:10;Sep 20;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T23:21:36;9.00;1.00
3660;DHT22;1846;51.482;7.224;2021-04-26T23:24:03;9.00;6.00
3660;DHT22;1846;51.482;7.224;2021-04-26T23:26:30;Aug 90;14.50
3660;DHT22;1846;51.482;7.224;2021-04-26T23:28:56;Aug 80;33.70
3660;DHT22;1846;51.482;7.224;2021-04-26T23:31:23;Aug 70;34.50
3660;DHT22;1846;51.482;7.224;2021-04-26T23:33:49;Aug 70;47.80
3660;DHT22;1846;51.482;7.224;2021-04-26T23:36:15;Aug 60;45.20
3660;DHT22;1846;51.482;7.224;2021-04-26T23:38:41;Aug 60;50.00
3660;DHT22;1846;51.482;7.224;2021-04-26T23:41:08;Aug 60;66.80
3660;DHT22;1846;51.482;7.224;2021-04-26T23:43:35;Aug 60;64.70
3660;DHT22;1846;51.482;7.224;2021-04-26T23:46:01;Aug 60;92.10
3660;DHT22;1846;51.482;7.224;2021-04-26T23:48:28;Aug 60;62.80
3660;DHT22;1846;51.482;7.224;2021-04-26T23:50:55;Aug 50;86.60
3660;DHT22;1846;51.482;7.224;2021-04-26T23:53:21;Aug 40;93.30
3660;DHT22;1846;51.482;7.224;2021-04-26T23:55:47;Aug 30;99.90
3660;DHT22;1846;51.482;7.224;2021-04-26T23:58:14;Aug 20;99.90
